num_dashers,num_tasks,ratio_dashers_tasks,num_events,total_reward,pct_total_possible_reward,iter
100,1500,0.06666666666666667,43707,3804,100.0,6
200,1500,0.13333333333333333,84844,3730,100.0,6
300,1500,0.2,130165,3799,100.0,6
400,1500,0.26666666666666666,170052,3774,100.0,6
500,1500,0.3333333333333333,213138,3705,100.0,6
750,1500,0.5,321424,3779,100.0,6
10,2250,0.0044444444444444444,7735,5675,100.0,6
50,2250,0.022222222222222223,23869,5649,100.0,6
100,2250,0.044444444444444446,46419,5634,100.0,6
200,2250,0.08888888888888889,88097,5651,100.0,6
300,2250,0.13333333333333333,130234,5581,100.0,6
400,2250,0.17777777777777778,170945,5700,100.0,6
500,2250,0.2222222222222222,213278,5684,100.0,6
750,2250,0.3333333333333333,322174,5674,100.0,6
10,3000,0.0033333333333333335,7554,7502,100.0,6
50,3000,0.016666666666666666,25144,7532,100.0,6
100,3000,0.03333333333333333,41587,7577,100.0,6
200,3000,0.06666666666666667,88347,7532,100.0,6
300,3000,0.1,132807,7594,100.0,6
400,3000,0.13333333333333333,175607,7530,100.0,6
500,3000,0.16666666666666666,217366,7507,100.0,6
750,3000,0.25,322924,7537,100.0,6
10,400,0.025,5563,1011,100.0,7
50,400,0.125,19859,1024,100.0,7
100,400,0.25,45688,1025,100.0,7
200,400,0.5,84976,1010,100.0,7
300,400,0.75,127671,1050,100.0,7
400,400,1.0,169354,996,100.0,7
500,400,1.25,208286,967,100.0,7
750,400,1.875,320324,1041,100.0,7
10,500,0.02,6599,1250,100.0,7
50,500,0.1,23701,1232,100.0,7
100,500,0.2,43411,1299,100.0,7
200,500,0.4,86690,1224,100.0,7
300,500,0.6,129174,1250,100.0,7
400,500,0.8,170498,1258,100.0,7
500,500,1.0,215890,1261,100.0,7
750,500,1.5,320424,1237,100.0,7
10,750,0.013333333333333334,6150,1875,99.68102073365232,7
50,750,0.06666666666666667,19879,1903,100.0,7
100,750,0.13333333333333333,43536,1876,100.0,7
200,750,0.26666666666666666,86934,1839,100.0,7
300,750,0.4,129824,1860,100.0,7
400,750,0.5333333333333333,172921,1855,100.0,7
500,750,0.6666666666666666,209294,1895,100.0,7
750,750,1.0,320674,1876,100.0,7
10,1500,0.006666666666666667,6477,3768,100.0,7
50,1500,0.03333333333333333,25205,3790,100.0,7
100,1500,0.06666666666666667,43272,3745,100.0,7
200,1500,0.13333333333333333,85306,3729,100.0,7
300,1500,0.2,128556,3777,100.0,7
400,1500,0.26666666666666666,176811,3781,100.0,7
500,1500,0.3333333333333333,216108,3711,100.0,7
750,1500,0.5,321424,3723,100.0,7
10,2250,0.0044444444444444444,7075,5686,100.0,7
50,2250,0.022222222222222223,25273,5660,100.0,7
100,2250,0.044444444444444446,46797,5653,100.0,7
200,2250,0.08888888888888889,89448,5650,100.0,7
300,2250,0.13333333333333333,131998,5632,100.0,7
400,2250,0.17777777777777778,175035,5692,100.0,7
500,2250,0.2222222222222222,214996,5683,100.0,7
750,2250,0.3333333333333333,322174,5678,100.0,7
