num_dashers,num_tasks,ratio_dashers_tasks,num_events,total_reward,pct_total_possible_reward,iter
200,500,0.4,88144,1279,100.0,8
300,500,0.6,122097,1238,100.0,8
400,500,0.8,170477,1242,100.0,8
500,500,1.0,219993,1232,100.0,8
750,500,1.5,320424,1285,100.0,8
10,750,0.013333333333333334,5632,1830,100.0,8
50,750,0.06666666666666667,24059,1906,100.0,8
100,750,0.13333333333333333,45087,1865,100.0,8
200,750,0.26666666666666666,85751,1922,100.0,8
300,750,0.4,121437,1854,100.0,8
400,750,0.5333333333333333,172507,1837,100.0,8
500,750,0.6666666666666666,215104,1851,100.0,8
750,750,1.0,320674,1896,100.0,8
10,1500,0.006666666666666667,6434,3758,100.0,8
50,1500,0.03333333333333333,24943,3789,100.0,8
100,1500,0.06666666666666667,46061,3800,100.0,8
200,1500,0.13333333333333333,77708,3836,100.0,8
300,1500,0.2,129096,3818,100.0,8
400,1500,0.26666666666666666,175130,3817,100.0,8
500,1500,0.3333333333333333,216577,3777,100.0,8
750,1500,0.5,321424,3833,100.0,8
10,2250,0.0044444444444444444,8295,5719,100.0,8
50,2250,0.022222222222222223,25128,5684,100.0,8
100,2250,0.044444444444444446,40099,5690,100.0,8
200,2250,0.08888888888888889,85190,5639,100.0,8
300,2250,0.13333333333333333,136451,5666,100.0,8
400,2250,0.17777777777777778,181311,5655,100.0,8
500,2250,0.2222222222222222,209378,5665,100.0,8
750,2250,0.3333333333333333,322174,5637,100.0,8
10,3000,0.0033333333333333335,7616,7449,100.0,8
50,3000,0.016666666666666666,26470,7552,100.0,8
100,3000,0.03333333333333333,47356,7552,100.0,8
200,3000,0.06666666666666667,89590,7547,100.0,8
300,3000,0.1,130325,7565,100.0,8
400,3000,0.13333333333333333,175720,7591,100.0,8
500,3000,0.16666666666666666,212344,7598,100.0,8
750,3000,0.25,322924,7498,100.0,8
10,400,0.025,5149,1014,100.0,9
50,400,0.125,22466,1030,100.0,9
100,400,0.25,42815,999,100.0,9
200,400,0.5,81530,1011,100.0,9
300,400,0.75,124807,987,100.0,9
400,400,1.0,174342,1034,100.0,9
500,400,1.25,215453,1042,100.0,9
750,400,1.875,320324,1015,100.0,9
10,500,0.02,5093,1248,100.0,9
50,500,0.1,24605,1246,100.0,9
100,500,0.2,41093,1265,100.0,9
200,500,0.4,89473,1246,100.0,9
300,500,0.6,127901,1269,100.0,9
400,500,0.8,172883,1215,100.0,9
500,500,1.0,210578,1242,100.0,9
750,500,1.5,320424,1267,100.0,9
10,750,0.013333333333333334,5944,1909,100.0,9
50,750,0.06666666666666667,23368,1816,100.0,9
100,750,0.13333333333333333,44784,1913,100.0,9
200,750,0.26666666666666666,88003,1857,100.0,9
300,750,0.4,125202,1897,100.0,9
400,750,0.5333333333333333,166074,1904,100.0,9
500,750,0.6666666666666666,214408,1856,100.0,9
750,750,1.0,320674,1837,100.0,9
10,1500,0.006666666666666667,6528,3809,100.0,9
50,1500,0.03333333333333333,22642,3806,100.0,9
100,1500,0.06666666666666667,42634,3769,100.0,9
200,1500,0.13333333333333333,91411,3805,100.0,9
300,1500,0.2,132353,3785,100.0,9
400,1500,0.26666666666666666,172609,3790,100.0,9
500,1500,0.3333333333333333,212692,3800,100.0,9
750,1500,0.5,321424,3717,100.0,9
10,2250,0.0044444444444444444,7099,5710,99.94748818484159,9
50,2250,0.022222222222222223,23481,5659,100.0,9
100,2250,0.044444444444444446,49311,5718,100.0,9
200,2250,0.08888888888888889,91916,5616,100.0,9
300,2250,0.13333333333333333,131932,5672,100.0,9
400,2250,0.17777777777777778,175243,5654,100.0,9
500,2250,0.2222222222222222,214335,5653,100.0,9
750,2250,0.3333333333333333,322174,5723,100.0,9
10,3000,0.0033333333333333335,7860,7549,100.0,9
50,3000,0.016666666666666666,23530,7568,100.0,9
100,3000,0.03333333333333333,46347,7509,100.0,9
200,3000,0.06666666666666667,90340,7595,100.0,9
300,3000,0.1,130154,7588,100.0,9
400,3000,0.13333333333333333,175083,7582,100.0,9
500,3000,0.16666666666666666,216494,7564,100.0,9
750,3000,0.25,322924,7597,100.0,9
