num_dashers,num_tasks,ratio_dashers_tasks,num_events,total_reward,pct_total_possible_reward, iter
10,750,0.013333333333333334,6581,1818,100.0,5
50,750,0.06666666666666667,23142,1893,100.0,5
100,750,0.13333333333333333,41578,1885,100.0,5
200,750,0.26666666666666666,85414,1922,100.0,5
300,750,0.4,128705,1918,100.0,5
400,750,0.5333333333333333,169997,1883,100.0,5
500,750,0.6666666666666666,210571,1902,100.0,5
750,750,1.0,320674,1880,100.0,5
10,1500,0.006666666666666667,6906,3717,99.73168768446472,5
50,1500,0.03333333333333333,23971,3677,100.0,5
100,1500,0.06666666666666667,42574,3747,100.0,5
200,1500,0.13333333333333333,86562,3810,100.0,5
300,1500,0.2,130984,3828,100.0,5
400,1500,0.26666666666666666,170692,3759,100.0,5
500,1500,0.3333333333333333,218863,3756,100.0,5
750,1500,0.5,321424,3755,100.0,5
10,2250,0.0044444444444444444,7001,5617,99.94661921708186,5
50,2250,0.022222222222222223,22781,5585,100.0,5
100,2250,0.044444444444444446,46163,5592,100.0,5
200,2250,0.08888888888888889,87427,5596,100.0,5
300,2250,0.13333333333333333,132955,5624,100.0,5
400,2250,0.17777777777777778,173205,5574,100.0,5
500,2250,0.2222222222222222,222861,5593,100.0,5
750,2250,0.3333333333333333,322174,5619,100.0,5
10,3000,0.0033333333333333335,7522,7484,99.98663994655979,5
50,3000,0.016666666666666666,27386,7503,100.0,5
100,3000,0.03333333333333333,44232,7521,100.0,5
200,3000,0.06666666666666667,83187,7452,100.0,5
300,3000,0.1,137013,7496,100.0,5
400,3000,0.13333333333333333,177901,7530,100.0,5
500,3000,0.16666666666666666,213780,7455,100.0,5
750,3000,0.25,322924,7475,100.0,5
10,400,0.025,4743,998,99.60079840319361,6
50,400,0.125,21767,1004,100.0,6
100,400,0.25,41589,1002,100.0,6
200,400,0.5,84291,962,100.0,6
300,400,0.75,135992,961,100.0,6
400,400,1.0,169880,972,100.0,6
500,400,1.25,208935,1018,100.0,6
750,400,1.875,320324,980,100.0,6
10,500,0.02,5633,1235,100.0,6
50,500,0.1,24188,1234,100.0,6
100,500,0.2,46371,1248,100.0,6
200,500,0.4,85410,1200,100.0,6
300,500,0.6,125287,1233,100.0,6
400,500,0.8,174277,1238,100.0,6
500,500,1.0,216031,1223,100.0,6
750,500,1.5,320424,1225,100.0,6
10,750,0.013333333333333334,6037,1899,99.58049292081805,6
50,750,0.06666666666666667,23417,1860,100.0,6
100,750,0.13333333333333333,45818,1822,100.0,6
200,750,0.26666666666666666,83774,1898,100.0,6
300,750,0.4,130825,1887,100.0,6
400,750,0.5333333333333333,173185,1889,100.0,6
500,750,0.6666666666666666,210599,1855,100.0,6
750,750,1.0,320674,1878,100.0,6
10,1500,0.006666666666666667,5377,3767,99.89392734022806,6
50,1500,0.03333333333333333,21204,3754,100.0,6
100,1500,0.06666666666666667,44093,3755,100.0,6
200,1500,0.13333333333333333,83625,3739,100.0,6
300,1500,0.2,128704,3696,100.0,6
400,1500,0.26666666666666666,173149,3714,100.0,6
500,1500,0.3333333333333333,218241,3722,100.0,6
750,1500,0.5,321424,3783,100.0,6
10,2250,0.0044444444444444444,7770,5555,100.0,6
50,2250,0.022222222222222223,21207,5596,100.0,6
100,2250,0.044444444444444446,44862,5674,100.0,6
200,2250,0.08888888888888889,89388,5577,100.0,6
300,2250,0.13333333333333333,129107,5597,100.0,6
400,2250,0.17777777777777778,173682,5674,100.0,6
500,2250,0.2222222222222222,214387,5570,100.0,6
750,2250,0.3333333333333333,322174,5648,100.0,6
10,3000,0.0033333333333333335,7176,7493,100.0,6
50,3000,0.016666666666666666,24124,7473,100.0,6
100,3000,0.03333333333333333,48108,7524,100.0,6
200,3000,0.06666666666666667,85041,7501,100.0,6
300,3000,0.1,133132,7487,100.0,6
400,3000,0.13333333333333333,173923,7515,100.0,6
500,3000,0.16666666666666666,214057,7483,100.0,6
750,3000,0.25,322924,7476,100.0,6
10,400,0.025,6078,1004,99.30761622156281,7
50,400,0.125,22218,984,100.0,7
100,400,0.25,42624,938,100.0,7
200,400,0.5,83868,1010,100.0,7
300,400,0.75,128998,973,100.0,7
400,400,1.0,166084,987,100.0,7
500,400,1.25,211134,1034,100.0,7
750,400,1.875,320324,1021,100.0,7
10,500,0.02,5414,1268,99.7639653815893,7
50,500,0.1,24452,1223,100.0,7
100,500,0.2,45030,1244,100.0,7
200,500,0.4,86865,1278,100.0,7
300,500,0.6,130912,1267,100.0,7
400,500,0.8,175322,1218,100.0,7
500,500,1.0,209767,1209,100.0,7
750,500,1.5,320424,1253,100.0,7
10,750,0.013333333333333334,4318,1939,100.0,7
50,750,0.06666666666666667,19553,1912,100.0,7
100,750,0.13333333333333333,42976,1865,100.0,7
200,750,0.26666666666666666,86103,1839,100.0,7
300,750,0.4,131789,1860,100.0,7
400,750,0.5333333333333333,172782,1869,100.0,7
500,750,0.6666666666666666,216166,1861,100.0,7
750,750,1.0,320674,1826,100.0,7
10,1500,0.006666666666666667,7179,3775,100.0,7
50,1500,0.03333333333333333,22195,3720,100.0,7
100,1500,0.06666666666666667,42515,3722,100.0,7
200,1500,0.13333333333333333,87968,3708,100.0,7
300,1500,0.2,130649,3738,100.0,7
400,1500,0.26666666666666666,172457,3742,100.0,7
500,1500,0.3333333333333333,211255,3708,100.0,7
750,1500,0.5,321424,3745,100.0,7
10,2250,0.0044444444444444444,7696,5631,100.0,7
50,2250,0.022222222222222223,22853,5660,100.0,7
100,2250,0.044444444444444446,47170,5608,100.0,7
200,2250,0.08888888888888889,80702,5605,100.0,7
300,2250,0.13333333333333333,128017,5630,100.0,7
400,2250,0.17777777777777778,165510,5563,100.0,7
500,2250,0.2222222222222222,217555,5655,100.0,7
750,2250,0.3333333333333333,322174,5644,100.0,7
10,3000,0.0033333333333333335,7279,7488,100.0,7
50,3000,0.016666666666666666,26849,7477,100.0,7
100,3000,0.03333333333333333,48039,7486,100.0,7
200,3000,0.06666666666666667,88815,7467,100.0,7
300,3000,0.1,130122,7468,100.0,7
400,3000,0.13333333333333333,172937,7466,100.0,7
500,3000,0.16666666666666666,219228,7448,100.0,7
750,3000,0.25,322924,7547,100.0,7
10,400,0.025,5043,964,100.0,8
50,400,0.125,20545,986,100.0,8
100,400,0.25,43666,989,100.0,8
200,400,0.5,83533,1040,100.0,8
300,400,0.75,126325,994,100.0,8
400,400,1.0,168231,983,100.0,8
500,400,1.25,213705,1006,100.0,8
750,400,1.875,320324,1007,100.0,8
10,500,0.02,6526,1268,100.0,8
